RGM.9999,"Sconsia martini Van Regteren Altena, 1942",http://medialib.naturalis.nl/file/id/RGM.9999_FRONT_02/format/large
RGM.9999,"Sconsia martini Van Regteren Altena, 1942",http://medialib.naturalis.nl/file/id/RGM.9999_01/format/large
RGM.9998.a,"Sconsia rembangensis Pannekoek, 1936",http://medialib.naturalis.nl/file/id/RGM.9998.a_01/format/large
RGM.9998.a,"Sconsia rembangensis Pannekoek, 1936",http://medialib.naturalis.nl/file/id/RGM.9998.a_FRONT_02/format/large
RGM.9997.a,"Sconsia pulchra Pannekoek, 1936",http://medialib.naturalis.nl/file/id/RGM.9997.a_01/format/large
RGM.9997.a,"Sconsia pulchra Pannekoek, 1936",http://medialib.naturalis.nl/file/id/RGM.9997.a_FRONT_02/format/large
RGM.9995.b,"Eutritonium (Lampusia) boehmi Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9995.b_FRONT_01/format/large
RGM.9995.a,"Eutritonium (Lampusia) boehmi Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9995.a_FRONT_03/format/large
RGM.9995.a,"Eutritonium (Lampusia) boehmi Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9995.a_02/format/large
RGM.9995.a,"Eutritonium (Lampusia) boehmi Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9995.a_01/format/large
RGM.9994,"Cassidaria arntzenii Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9994_01/format/large
RGM.9994,"Cassidaria arntzenii Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9994_FRONT_02/format/large
RGM.9993,"Morio (Morio) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9993_FRONT_02/format/large
RGM.9993,"Morio (Morio) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9993_01/format/large
RGM.9992,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9992_FRONT_02/format/large
RGM.9992,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9992_01/format/large
RGM.9991,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9991_01/format/large
RGM.9991,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9991_FRONT_02/format/large
RGM.9990,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9990_FRONT_02/format/large
RGM.9990,"Cassidaria javana Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9990_01/format/large
RGM.9982,"Cassis glaucoides Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9982_01/format/large
RGM.9981.a,"Cassis (Semicassis) denseplicata Martin, 1916",http://medialib.naturalis.nl/file/id/RGM.9981.a_01/format/large
RGM.9980.a,"Cassis (Semicassis) denseplicata Martin, 1916",http://medialib.naturalis.nl/file/id/RGM.9980.a_FRONT_02/format/large
RGM.9980.a,"Cassis (Semicassis) denseplicata Martin, 1916",http://medialib.naturalis.nl/file/id/RGM.9980.a_01/format/large
RGM.9979,"Cassis (Semicassis) tegalensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9979_01/format/large
RGM.9979,"Cassis (Semicassis) tegalensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9979_FRONT_02/format/large
RGM.9977,"Cassis (Semicassis) rembangensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9977_FRONT_02/format/large
RGM.9977,"Cassis (Semicassis) rembangensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9977_01/format/large
RGM.9976,"Cassis (Semicassis) rembangensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9976_01/format/large
RGM.9976,"Cassis (Semicassis) rembangensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9976_FRONT_02/format/large
RGM.9972,"Cassis herklotsi Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9972_01/format/large
RGM.9972,"Cassis herklotsi Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9972_FRONT_02/format/large
RGM.9954.a,"Cassis (Cassis) jogjacartensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9954.a_FRONT_02/format/large
RGM.9954.a,"Cassis (Cassis) jogjacartensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9954.a_01/format/large
RGM.9953,"Cassis (Cassis) jogjacartensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9953_01/format/large
RGM.9952,"Cassis (Cassis) jogjacartensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9952_FRONT_02/format/large
RGM.9952,"Cassis (Cassis) jogjacartensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9952_01/format/large
RGM.9950,"Cassis conica Martin, 1881",http://medialib.naturalis.nl/file/id/RGM.9950_FRONT_02/format/large
RGM.9950,"Cassis conica Martin, 1881",http://medialib.naturalis.nl/file/id/RGM.9950_01/format/large
RGM.9947,"Cassis depressior Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9947_FRONT_02/format/large
RGM.9947,"Cassis depressior Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9947_01/format/large
RGM.9946,"Cassis (Cassis) preangerensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9946_FRONT_02/format/large
RGM.9946,"Cassis (Cassis) preangerensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9946_01/format/large
RGM.9939,"Ranella (Biplex) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9939_FRONT_02/format/large
RGM.9939,"Ranella (Biplex) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9939_01/format/large
RGM.9936,"Ranella (Biplex) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9936_01/format/large
RGM.9936,"Ranella (Biplex) pamotanensis Martin, 1899",http://medialib.naturalis.nl/file/id/RGM.9936_FRONT_02/format/large
RGM.9935,"Ranella magnifica Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9935_01/format/large
RGM.9935,"Ranella magnifica Martin, 1879",http://medialib.naturalis.nl/file/id/RGM.9935_FRONT_02/format/large
RGM.9932,"Ranella anjarensis Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9932_FRONT_02/format/large
RGM.9932,"Ranella anjarensis Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9932_01/format/large
RGM.9922,"Ranella raninoides Martin, 1882",http://medialib.naturalis.nl/file/id/RGM.9922_01/format/large
RGM.9922,"Ranella raninoides Martin, 1882",http://medialib.naturalis.nl/file/id/RGM.9922_FRONT_02/format/large
RGM.9907,Bufonaria granosa (Martin),http://medialib.naturalis.nl/file/id/RGM.9907_01/format/large
RGM.9907,Bufonaria granosa (Martin),http://medialib.naturalis.nl/file/id/RGM.9907_FRONT_02/format/large
RGM.9887.a,"Ranella interrupta Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9887.a_FRONT_02/format/large
RGM.9887.a,"Ranella interrupta Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9887.a_01/format/large
RGM.9885,"Ranella interrupta Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9885_01/format/large
RGM.9884.a,"Ranella interrupta Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9884.a_01/format/large
RGM.9884.a,"Ranella interrupta Martin, 1884",http://medialib.naturalis.nl/file/id/RGM.9884.a_FRONT_02/format/large
RGM.9872,"Hindsia nanggulanensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9872_01/format/large
RGM.9872,"Hindsia nanggulanensis Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9872_FRONT_02/format/large
RGM.9871,"Hindsia maxima Martin, 1914",http://medialib.naturalis.nl/file/id/RGM.9871_01/format/large
